COMID,Lat,Lon,Elev_m
169172,-16.541740851999975,-58.48888748999997,0.0
169173,-16.56714447099995,-58.40598918499995,0.0
169177,-16.591218753999954,-58.86833120299997,0.0
169178,-16.55253844799995,-55.886824254999965,0.0
169180,-16.57200500899995,-59.82605081099996,0.0
169181,-16.59575524099995,-55.81824678099997,0.0
169183,-16.593453616999966,-47.31260002199997,0.0
169186,-16.58919375299996,-54.53689091899997,0.0
169188,-16.60370095899998,-47.33428813699993,0.0
169191,-16.596812389999968,-47.806963795999934,0.0
169192,-16.601440742999955,-60.10834355299994,0.0
169197,-16.603931142999954,-47.389024339999935,0.0
169203,-16.560770461999937,-58.71519143499995,0.0
169206,-16.615208604999964,-57.45229166599995,0.0
169207,-16.587682410999946,-57.40355553999996,0.0
169210,-16.568597704999945,-54.159490732999984,0.0
169211,-16.61420508499998,-58.76449777299996,0.0
169213,-16.61819404499994,-47.80228981999994,0.0
169214,-16.61110335999996,-58.86603098299997,0.0
169215,-16.600557976999937,-48.50587290399994,0.0
169217,-16.57198878899993,-48.42037269299993,0.0
169220,-16.630051556999945,-48.407349704999945,0.0
169225,-16.585218992999955,-53.98896764299997,0.0
169230,-16.610294530999965,-56.70933432999993,0.0
169236,-16.63040498199996,-56.67648118699998,0.0
169238,-16.602202374999933,-49.29301805199998,0.0
169242,-16.629411636999976,-58.47045898399995,0.0
169243,-16.621399216999976,-58.44786743599997,0.0
169245,-16.48283162699994,-58.10868233399998,0.0
169246,-16.642828363999968,-49.256812931999946,0.0
169247,-16.48512381599994,-49.15235885699997,0.0
169249,-16.62911896099996,-60.00202613499994,0.0
169253,-16.620260713999926,-60.445445209999946,0.0
169254,-16.640784951999933,-48.46940889699994,0.0
169255,-16.644060369999977,-58.10865281799994,0.0
169261,-16.640347412999972,-58.64427555699996,0.0
169262,-16.648740746999977,-49.27556780499998,0.0
169265,-16.61506476099993,-49.59593145699995,0.0
169267,-16.562199245999977,-50.173125814999935,0.0
169268,-16.636441710999975,-50.15402329799997,0.0
169275,-16.643025602999955,-55.777309326999955,0.0
169285,-16.58811405399996,-49.718055539999966,0.0
169286,-16.60379894199997,-54.469396726999946,0.0
169288,-16.640412023999943,-48.056082094999965,0.0
169289,-16.515545876999965,-48.03298297599997,0.0
169291,-16.669810346999952,-49.690332437999984,0.0
169295,-16.65825091299996,-50.22895942499997,0.0
169296,-16.669131093999965,-50.203439609999975,0.0
169310,-16.667607417999932,-58.530194146999975,0.0
169311,-16.667401540999947,-58.471175664999976,0.0
169313,-16.66051807799994,-57.40470437799996,0.0
169314,-16.57294312099998,-57.26352464399997,0.0
169316,-16.69266301899995,-56.276295123999944,0.0
169317,-16.682024034999927,-47.892402723999965,0.0
169318,-16.652177004999942,-47.84094234999998,0.0
169332,-16.662653589999934,-56.36214665799997,0.0
169333,-16.702090966999947,-56.28703143699994,0.0
169335,-16.681424423999943,-49.62914936699997,0.0
169339,-16.639653259999932,-59.22768990099996,0.0
169340,-16.702843686999927,-56.33648490499996,0.0
169342,-16.696784771999944,-50.21543474499998,0.0
169345,-16.679962048999982,-56.74552311799994,0.0
169348,-16.637682968999968,-48.91341700299995,0.0
169349,-16.662215385999957,-47.26845408999998,0.0
169350,-16.604801804999965,-47.202485371999956,0.0
169353,-16.719949937999957,-48.93650332999994,0.0
169355,-16.716199641999935,-57.74997724999997,0.0
169357,-16.65287655399993,-60.32431807599994,0.0
169358,-16.619401875999927,-57.818218041999955,0.0
169359,-16.722177416999955,-56.744622290999985,0.0
169360,-16.68949678599995,-58.69186431899993,0.0
169369,-16.65343990399998,-59.53023361999993,0.0
169372,-16.723560059999954,-50.20637971699995,0.0
169373,-16.73056619999994,-48.205888637999976,0.0
169378,-16.692482078999944,-48.29637060299996,0.0
169382,-16.709623670999974,-54.37437749199995,0.0
169385,-16.59259072699996,-56.40394145399995,0.0
169386,-16.72666012899998,-56.429675266999936,0.0
169387,-16.723906159999956,-47.881502541999964,0.0
169392,-16.748185159999935,-47.87246595199997,0.0
169403,-16.74342162299996,-47.30839952499997,0.0
169412,-16.72942956199995,-57.391389011999934,0.0
169413,-16.760322215999963,-57.37806164899996,0.0
169420,-16.633605700999965,-53.87007255599997,0.0
169421,-16.76609158499997,-47.30181696699998,0.0
169429,-16.72169500299998,-54.44467385399997,0.0
169431,-16.60764401499995,-49.86583714599993,0.0
169432,-16.722639852999976,-49.75328475099997,0.0
169441,-16.726058140999953,-59.19624426599995,0.0
169447,-16.776354820999927,-53.93449906899997,0.0
169453,-16.793102309999938,-49.17375488999994,0.0
169454,-16.708961875999933,-49.183432471999936,0.0
169455,-16.69898595899997,-49.03470436899994,0.0
169456,-16.759660535999956,-48.99842350599994,0.0
169461,-16.57452329399996,-56.87529274399998,0.0
169462,-16.71078989199998,-59.928353104999985,0.0
169463,-16.789135225999928,-53.88700537999995,0.0
169464,-16.748677285999975,-47.97811033399995,0.0
169465,-16.78215023399997,-47.88374017099994,0.0
169469,-16.764167940999982,-47.22641685699995,0.0
169470,-16.675257080999927,-57.597949177999965,0.0
169473,-16.76315558799996,-58.97025937799998,0.0
169479,-16.787918025999943,-47.25161790299995,0.0
169480,-16.76121193499995,-56.92296909999993,0.0
169481,-16.766731550999964,-57.68226112599996,0.0
169498,-16.758830918999934,-58.467528742999946,0.0
169499,-16.817480386999932,-58.69331606399999,0.0
169503,-16.818376477999948,-57.06799546099995,0.0
169510,-16.683840516999965,-54.74793911299997,0.0
169535,-16.84350019699997,-54.741457364999974,0.0
169559,-16.84893575999996,-57.56579747999996,0.0
169563,-16.823848458999976,-50.03460216099995,0.0
169564,-16.855198575999964,-50.013960371999985,0.0
169569,-16.852421575999927,-56.97128758799994,0.0
169570,-16.873320193999973,-57.536980521999965,0.0
169571,-16.864371792999975,-54.28594668899996,0.0
169574,-16.836044826999967,-55.15412061699993,0.0
169575,-16.827838889999953,-55.10510186799996,0.0
169579,-16.83740465099993,-59.10016935599998,0.0
169585,-16.88600035299993,-49.15553773899995,0.0
169586,-16.84240892699995,-49.15363704899994,0.0
169587,-16.83561190599994,-54.38495910199998,0.0
169593,-16.87773730999993,-59.38561859699996,0.0
169596,-16.859950439999977,-49.65692092699993,0.0
169602,-16.895681286999945,-49.661360584999954,0.0
169610,-16.80381359599994,-50.271479874999955,0.0
169611,-16.899977493999927,-50.27590062899998,0.0
169612,-16.83979282399997,-49.75296288599998,0.0
169613,-16.90158176899996,-49.727304498999956,0.0
169614,-16.695650152999974,-55.53888868299998,0.0
169616,-16.876033819999975,-59.79649598799995,0.0
169619,-16.903609666999955,-49.133617439999966,0.0
169621,-16.86277064099994,-47.89148373299997,0.0
169623,-16.86039707599997,-49.088632452999946,0.0
169629,-16.869471739999938,-47.19809646999994,0.0
169630,-16.82873528799996,-47.12291767099998,0.0
169637,-16.922443707999946,-47.871730688999946,0.0
169639,-16.911497106999946,-56.10827570899994,0.0
169648,-16.919958107999946,-59.133585461999985,0.0
169651,-16.92930240399994,-58.994316451999964,0.0
169656,-16.91501242199996,-54.26965758999995,0.0
169661,-16.922577744999955,-48.11955705399998,0.0
169662,-16.815821263999965,-48.10353486399998,0.0
169663,-16.922863106999955,-59.58963778499998,0.0
169664,-16.94258154099998,-49.078955716999985,0.0
169665,-16.89223319299998,-58.459440797999946,0.0
169667,-16.944279896999944,-49.099924837999936,0.0
169669,-16.94352539199997,-55.95517062799996,0.0
169670,-16.956581737999954,-55.94402336099995,0.0
169673,-16.921525035999935,-58.78324316199996,0.0
169681,-16.86732642499993,-57.39398041099997,0.0
169683,-16.91887810999998,-57.456842334999976,0.0
169684,-16.86832902699996,-54.49392077699997,0.0
169685,-16.96465048999994,-58.456008114999975,0.0
169686,-16.86860584599998,-58.43939531999996,0.0
169688,-16.96958336299997,-57.41208333299994,0.0
169692,-16.94215994999996,-55.525602952999975,0.0
169701,-16.96684918699998,-58.55188047399997,0.0
169702,-16.844006260999947,-57.26712318799997,0.0
169711,-16.981539520999945,-58.44408703999994,0.0
169712,-16.94923614399994,-58.401952188999985,0.0
169716,-16.974283897999953,-59.733802813999944,0.0
169718,-16.993541668999967,-49.749791666999954,0.0
169719,-16.948417355999936,-49.73912701699993,0.0
169729,-16.954007221999973,-55.45000218599995,0.0
169735,-16.999500592999937,-59.77866945399995,0.0
169737,-16.988857061999965,-59.899274058999936,0.0
169742,-16.992279377999978,-58.719057083999985,0.0
169743,-16.764165711999965,-58.08618147799996,0.0
169745,-16.82531145699994,-58.241016797999976,0.0
169754,-17.008659098999942,-58.17220469499995,0.0
169757,-17.02127881699994,-58.295324136999966,0.0
169760,-16.968878253999947,-56.18110912199995,0.0
169761,-17.014450669999974,-56.16286472799993,0.0
169769,-16.93847653199998,-58.00289387899994,0.0
169770,-17.03687501899998,-57.991041666999934,0.0
169771,-17.02769994399995,-54.70780626599998,0.0
169773,-16.94160285399994,-54.80270660399998,0.0
169776,-16.99823166999994,-59.69996606299998,0.0
169785,-16.964314049999928,-55.16497448599995,0.0
169786,-16.973879762999957,-55.10354888899997,0.0
169800,-16.914949139999976,-56.46178142799994,0.0
169802,-16.988742739999964,-47.453687238999976,0.0
169803,-17.024253572999953,-47.34492865799996,0.0
169810,-17.00122663999997,-56.43193618999993,0.0
169811,-17.00976344999998,-55.83939629699995,0.0
169817,-17.04708736799995,-48.17500515199998,0.0
169818,-16.98031831199995,-48.16756296899996,0.0
169821,-16.897723090999932,-56.59328132799993,0.0
169822,-17.062725845999978,-56.58119876099994,0.0
169825,-17.05206064899994,-53.67250229899997,0.0
169826,-17.035722712999927,-58.43106560099994,0.0
169827,-17.044244746999937,-58.38538721599997,0.0
169829,-17.07327119799993,-55.23408609799998,0.0
169830,-17.064818413999944,-55.203464269999984,0.0
169834,-17.015424801999927,-55.69589703799994,0.0
169837,-17.02558250499993,-55.63166763099997,0.0
169838,-17.018701282999928,-53.78789768299998,0.0
169839,-17.072783312999945,-53.782096112999966,0.0
169844,-17.002825435999966,-58.97896577299997,0.0
169850,-16.981773136999948,-50.05332105699995,0.0
169853,-17.042420696999955,-50.981058996999934,0.0
169856,-17.078528822999942,-50.01609472699994,0.0
169857,-17.07993971199994,-55.80493054699997,0.0
169862,-17.086639409999975,-57.13157850299996,0.0
169863,-17.085980801999938,-48.13345459599998,0.0
169864,-17.031291824999983,-48.09587341799994,0.0
169865,-16.998533468999938,-47.284477821999985,0.0
169866,-17.021488646999956,-47.177319556999976,0.0
169868,-17.09842849499995,-50.962612460999935,0.0
169873,-17.010711578999974,-59.17087473999993,0.0
169874,-17.083580259999962,-57.065936016999956,0.0
169876,-17.089810891999946,-54.50896439899998,0.0
169880,-17.11427273499993,-48.68932923899996,0.0
169881,-17.052568123999947,-48.68229661199996,0.0
169888,-17.10093855399998,-53.85408068099997,0.0
169899,-17.101556524999978,-58.422121276999974,0.0
169901,-16.889512090999972,-55.242421837999984,0.0
169902,-17.106210311999973,-55.26107715699993,0.0
169904,-17.04759645799993,-57.390977359999965,0.0
169905,-16.991948547999982,-57.219588417999944,0.0
169906,-16.932517392999955,-48.60611556899994,0.0
169907,-17.022621224999966,-48.51250157099997,0.0
169915,-17.091967737999937,-57.40602500799997,0.0
169916,-17.13333335599998,-57.38583333399998,0.0
169921,-17.12136371899993,-48.13527404499996,0.0
169922,-17.121674797999958,-48.19505519399996,0.0
169924,-17.110534748999953,-56.606438594999986,0.0
169927,-17.133472411999946,-53.85668627299998,0.0
169928,-17.13286531199998,-56.60716543299998,0.0
169931,-17.11138501199997,-47.65322704899995,0.0
169932,-17.12193634999994,-47.60608924899998,0.0
169935,-17.125965408999946,-51.00417698199993,0.0
169936,-17.038243852999926,-47.95081192599997,0.0
169940,-17.124799691999954,-58.62561389599995,0.0
169944,-17.05905756599998,-53.91537339499996,0.0
169945,-17.140080804999968,-53.911436712999944,0.0
169947,-17.14801537099993,-56.108739894999985,0.0
169948,-17.063612017999958,-56.02638745499996,0.0
169950,-17.129230980999978,-54.70532865699994,0.0
169956,-17.140704341999935,-58.891749825999966,0.0
169957,-17.12063858199997,-54.00528765699994,0.0
169958,-17.160391149999953,-54.00216538999996,0.0
169959,-17.134797255999956,-51.05238114499997,0.0
169962,-17.16539769999997,-56.11087930299993,0.0
169965,-17.164462001999937,-53.962050396999985,0.0
169968,-17.17022998599998,-58.93956860199995,0.0
169969,-17.10678775499997,-55.97971307399996,0.0
169973,-17.164305878999983,-47.931688967999946,0.0
169975,-17.163344430999928,-47.429140753999945,0.0
169976,-17.120151831999976,-47.37146692099998,0.0
169984,-17.123231377999957,-53.65382838399995,0.0
169989,-17.17592686499995,-56.075842888999944,0.0
169990,-17.18023783999996,-48.65287904899998,0.0
169991,-17.144270138999957,-48.64897923299998,0.0
169998,-17.160540142999935,-58.40826894799994,0.0
170003,-17.102987903999974,-49.696803398999975,0.0
170004,-17.134550642999955,-49.623953411999935,0.0
170010,-17.18525393799996,-56.029102955999974,0.0
170013,-17.17240825899995,-55.86628612099997,0.0
170021,-17.05396927499993,-49.33385057399994,0.0
170022,-17.165967167999952,-49.23134040499997,0.0
170030,-17.177393000999928,-57.37670433799997,0.0
170031,-17.148231437999982,-57.26682909999994,0.0
170032,-17.20286346499995,-48.625973880999936,0.0
170033,-17.175789237999936,-48.58807813699997,0.0
170034,-17.16123867999994,-47.32249377399995,0.0
170040,-17.227617488999954,-47.336383343999955,0.0
170046,-17.206414240999948,-59.83381773299993,0.0
170050,-17.208792809999977,-59.70205175999996,0.0
170051,-17.194250169999975,-58.53650423099998,0.0
170055,-17.19672375199997,-59.88630494299997,0.0
170056,-17.17100212699995,-54.828009521999945,0.0
170057,-17.071900410999945,-59.42294069899998,0.0
170063,-17.239458207999974,-59.59133117099998,0.0
170070,-17.227690682999935,-54.41634921599996,0.0
170071,-17.21466750999997,-47.41080751099997,0.0
170072,-17.23443671499996,-47.38546684199997,0.0
170076,-17.250229134999927,-54.830019935999985,0.0
170081,-17.214696173999982,-53.975465859999986,0.0
170082,-17.255768846999956,-50.74354499799995,0.0
170083,-17.180034450999926,-50.82646046599996,0.0
170086,-17.236205495999968,-51.45890487199995,0.0
170087,-17.269292981999968,-51.32806841399997,0.0
170088,-17.15650490099995,-56.27506018499997,0.0
170089,-17.23428281699995,-58.39701109699996,0.0
170090,-17.214964814999973,-48.063830474999975,0.0
170091,-17.217836702999932,-56.21625947299998,0.0
170096,-17.27718155499997,-48.11168899499995,0.0
170098,-17.17936740999994,-59.14304563899998,0.0
170101,-17.27759477899997,-56.326999701999966,0.0
170108,-17.241207733999943,-49.623536489999935,0.0
170119,-17.29444159899998,-49.61004276799997,0.0
170121,-17.240969458999928,-49.677338550999934,0.0
170122,-17.29677677099994,-49.63582730599995,0.0
170124,-17.28737515499995,-50.72041329299998,0.0
170127,-17.27695988599993,-58.67086115999996,0.0
170128,-17.256303970999966,-56.636788416999934,0.0
170129,-17.23353327999996,-57.52456709099994,0.0
170132,-17.305364381999937,-50.70010234199998,0.0
170133,-17.167027076999943,-50.64211836199996,0.0
170135,-17.229527599999926,-48.169422760999964,0.0
170136,-17.29212383999993,-48.157613857999934,0.0
170145,-17.311589845999947,-58.70892799699993,0.0
170147,-17.300999635999972,-58.38970484499998,0.0
170148,-17.31235728599995,-51.02454620799995,0.0
170149,-17.27459692599996,-50.876784913999984,0.0
170151,-17.226603634999947,-56.70045766199996,0.0
170152,-17.31272069399995,-56.73249299899999,0.0
170153,-17.294784381999932,-58.308825335999984,0.0
170154,-17.263473155999975,-58.24126841999998,0.0
170159,-17.31598678299997,-57.54856015599995,0.0
170160,-17.21706192499994,-56.944010351999964,0.0
170161,-17.24255623399995,-56.82124096699994,0.0
170162,-17.320770167999967,-51.00472690999993,0.0
170163,-17.32246833199997,-58.72316080799993,0.0
170164,-17.165496601999962,-55.078885250999974,0.0
170166,-17.198327752999944,-57.86345296099995,0.0
170167,-17.16252856099993,-57.71388327599993,0.0
170171,-17.23763704099997,-47.54832300099997,0.0
170172,-17.297160788999975,-54.64893199399995,0.0
170177,-17.267048779999982,-55.50101973999995,0.0
170183,-17.186914847999958,-58.054134492999935,0.0
170184,-17.269290240999965,-55.93679474399994,0.0
170187,-17.31337138899994,-56.538075198999934,0.0
170191,-17.283654958999932,-55.71413383099997,0.0
